EIN,OrgName,State,City,ZIP,TaxYear,TaxPeriodEnd,FormType,FormationYr,Mission,Employees,Volunteers,GrossReceipts,TotalRevenueCY,TotalRevenuePY,ContributionsGrantsCY,ContributionsGrantsPY,ProgramServiceRevCY,ProgramServiceRevPY,InvestmentIncomeCY,OtherRevenueCY,GovernmentGrantsAmt,TotalExpensesCY,TotalExpensesPY,SalariesCY,FundraisingExpCY,ProgramSvcExpenses,NetRevenueCY,NetRevenuePY,TotalAssetsEOY,TotalAssetsBOY,TotalLiabilitiesEOY,TotalLiabilitiesBOY,NetAssetsEOY,NetAssetsBOY,SourceFile,NTEE_CD
521317062,THE CHILDREN'S CENTER,VA,FRANKLIN,23851,2022,2023-06-30,990,1983,TO NURTURE AND EDUCATE CHILDREN AND THEIR FAMILIES,220.0,86.0,13410235.0,13410235.0,14069816.0,12206503.0,12891206.0,1111432.0,1165468.0,207.0,92093.0,11406085.0,13274201.0,13768786.0,7458464.0,18040.0,11938390.0,136034.0,301030.0,5516405.0,3548502.0,2590718.0,754737.0,2925687.0,2793765.0,202343189349308364_public.xml,P330
521892689,HOMEWOOD FOUNDATION INC,MD,WILLIAMSPORT,21795,2022,2022-12-31,990,1994,"TO PROVIDE COMPASSIONATE, PROFESSIONAL, CARING SERVICE TO ENHANCE THE QUALITY OF LIFE FOR RESIDENTS, CLIENTS AND CO-WORKERS. THE HOMEWOOD FOUNDATION IS PROUD TO SERVE RESIDENTS LIVING WITHIN HOMEWOOD RETIREMENT COMMUNITIES. OUR EFFORTS REVOLVE AROUND SECURING CHARITABLE SUPPORT FOR THREE AREAS OF FOCUS: BENEVOLENT CARE FOR HOMEWOOD RESIDENTS WHO OUTLIVE THEIR FINANCIAL RESOURCES CAPITAL CAMPAIGNS FOR COMMUNITY ENHANCEMENTS SPECIAL PROJECTS AND ACTIVITIES WITHIN THE HOMEWOOD COMMUNITIES",0.0,5.0,8422540.0,5586499.0,4261198.0,4221751.0,3606355.0,0.0,,1078321.0,286427.0,,1217794.0,1440228.0,538626.0,574780.0,495218.0,4368705.0,2820970.0,16258510.0,13865515.0,2211425.0,1496334.0,14047085.0,12369181.0,202343189349308214_public.xml,P750
341969623,VILLAGE AT ST EDWARD FOUNDATION,OH,Fairlawn,443332613,2022,2022-12-31,990,2001,"The Village of St. Edward Foundation provides support to the Village of St. Edward in its mission to serve as a healing ministry for older adults. Philanthropic investments in the Village will be upheld to the highest standards of Catholic stewardship, being accountable and transparent to those who support our call to service.",0.0,0.0,1754162.0,1711437.0,942908.0,999423.0,538757.0,0.0,0.0,724676.0,-12662.0,0.0,961262.0,572302.0,197223.0,65971.0,895291.0,750175.0,370606.0,13088107.0,12042707.0,77424.0,50038.0,13010683.0,11992669.0,202343189349308404_public.xml,P11
820899068,ENTERPRISE ETHEREUM ALLIANCE INC,MA,WAKEFIELD,01880,2022,2022-12-31,990,2017,ENABLE ORGANIZATIONS TO ADOPT AND USE ETHEREUM TECHNOLOGY IN THEIR DAY-TO-DAY BUSINESS OPERATIONS.,1.0,22.0,1581980.0,1581980.0,950313.0,774980.0,0.0,807000.0,950313.0,0.0,0.0,,1603949.0,1125302.0,245440.0,0.0,,-21969.0,-174989.0,954623.0,1078559.0,571229.0,673196.0,383394.0,405363.0,202343189349308414_public.xml,S40
510075766,HOME FOR AGED WOMEN-MINQUADALE HOME,DE,WILMINGTON,19806,2022,2022-12-31,990,1824,"THE ORGANIZATION IS DEDICATED TO ENHANCING THE QUALITY OF LIFE OF ELDERLY RESIDENTS AND DAY-PROGRAM PARTICIPANTS BY PROVIDING A SECURE AND CARING ENVIRONMENT IN A FAMILY SETTING, WITHIN THE CONTEXT OF THE LARGER COMMUNITY.",188.0,0.0,12107445.0,12107445.0,11076005.0,833251.0,493127.0,10969360.0,10272015.0,252760.0,52074.0,820311.0,13076380.0,12833635.0,7110055.0,0.0,11710076.0,-968935.0,-1757630.0,16321143.0,18717786.0,1150853.0,800560.0,15170290.0,17917226.0,202343189349308419_public.xml,P750
271234557,MOBILE HEALTH CLINICS ASSOCIATION,MO,ST LOUIS,63146,2022,2022-12-31,990,2010,SERVE THE MOBILE HEALTHCARE SECTOR: EDUCATION & RESEARCH TO INCREASE ACCESS TO CARE FOR ALL,5.0,55.0,1496983.0,1496983.0,1223544.0,980000.0,890830.0,516983.0,332612.0,0.0,0.0,,1218281.0,387522.0,289724.0,18163.0,1111872.0,278702.0,836022.0,1374485.0,1062073.0,33910.0,200.0,1340575.0,1061873.0,202343189349308329_public.xml,E19
344317160,NORTH WESTERN ELECTRIC,OH,BRYAN,43506,2022,2022-12-31,990,1936,"PROVIDE ELECTRICITY TO APPROXIMATELY 6,051 RURAL MEMBER CUSTOMERS.",20.0,,17926064.0,17903212.0,17328777.0,0.0,361400.0,17107242.0,16367524.0,650960.0,145010.0,,17903212.0,17328777.0,977509.0,0.0,,0.0,,42606185.0,40775268.0,23037251.0,21725524.0,19568934.0,19049744.0,202343189349308179_public.xml,
043214678,GARDNER GROUP INC,MA,WESTMINSTER,01473,2022,2022-12-31,990,1994,TO PROVIDE COUNSELING SERVICES FOR PROFESSIONAL EMERGENCY WORKERS.,16.0,,1719390.0,1719390.0,1536356.0,58873.0,111878.0,1660373.0,1424357.0,144.0,0.0,,1473751.0,1264278.0,1085133.0,36567.0,1228312.0,245639.0,272078.0,1555098.0,1260064.0,407470.0,358075.0,1147628.0,901989.0,202343189349308334_public.xml,F20
943185529,REHABILITATION AND EMPLOYMENT SERVICES OF THE,CA,MARTINEZ,94553,2022,2022-12-31,990,1994,TO PROVIDE ADULTS WITH INTELLECTUAL CHALLENGES AND AUTISM SPECTRUM DISORDERS WITH PROGRAM SERVICES THAT INSTILL DIGNITY AND RESPECT FOR GREATER INDEPENDENCE.,102.0,,5262215.0,5262215.0,4900521.0,216009.0,631648.0,5029114.0,4253067.0,12538.0,4554.0,216009.0,4706337.0,4373490.0,3572755.0,84654.0,3995609.0,555878.0,527031.0,5333505.0,4839215.0,2646305.0,2700723.0,2687200.0,2138492.0,202343189349308444_public.xml,J300
740896285,SHERIFFS' ASSOCIATION OF TEXAS,TX,AUSTIN,78741,2022,2022-12-31,990,1937,LAW ENFORCEMENT PROMOTION AND EDUCATION TO THE GENERAL PUBLIC AND THOSE INVOLVED DIRECTLY WITH PUBLIC SAFETY AND LAW ENFORCEMENT.,9.0,,2854333.0,2854333.0,2815079.0,1909630.0,1912777.0,857096.0,579321.0,52557.0,35050.0,,2777322.0,2631035.0,628170.0,107692.0,2229227.0,77011.0,184044.0,1850362.0,1789958.0,5441.0,6680.0,1844921.0,1783278.0,202343189349308489_public.xml,Y20Z
042203829,LONGYEAR FOUNDATION,MA,CHESTNUT HILL,02467,2022,2022-12-31,990,1933,"TO ADVANCE UNDERSTANDING OF THE LIFE & WORK OF MARY BAKER EDDY, DISCOVERER OF CHRISTIAN SCIENCE.",50.0,6.0,6360488.0,3928875.0,3937071.0,3809766.0,3003918.0,66527.0,28087.0,12400.0,40182.0,,4943510.0,4579729.0,2982676.0,282693.0,3811301.0,-1014635.0,-642658.0,84457018.0,89717861.0,4080973.0,4348266.0,80376045.0,85369595.0,202343189349308484_public.xml,A800
990166146,RESPONSIVE CAREGIVERS OF HAWAII,HI,KAPOLEI,96707,2022,2022-12-31,990,1975,PROVIDED HOME AND COMMUNITY BASED SERVICES AND OPERATED TWO DEVELOPMENTAL DISABILITIES DOMICILIARY HOMES FOR PERSONS WITH DEVELOPMENTAL/INTELLECTUAL DISABILITIES AND OTHER SPECIAL NEEDS.,48.0,6.0,4508053.0,4508053.0,4034757.0,929606.0,1428524.0,3564089.0,2598284.0,13858.0,500.0,883056.0,3721338.0,3365356.0,1988955.0,52998.0,2955280.0,786715.0,669401.0,3199228.0,2033641.0,549556.0,170684.0,2649672.0,1862957.0,202343189349308519_public.xml,P730
232633807,FAMILY PROMISE OF PHILADELPHIA,PA,PHILADELPHIA,19102,2022,2022-12-31,990,1991,"TO END FAMILY HOMELESSNESS THROUGH DIRECT AID, DIRECT SERVICE, AND ADVOCACY.",9.0,50.0,1057072.0,1057072.0,1546664.0,918119.0,1515947.0,17402.0,28702.0,120779.0,772.0,310236.0,1041293.0,1339596.0,381662.0,55246.0,808420.0,15779.0,207068.0,774105.0,686640.0,143970.0,10373.0,630135.0,676267.0,202343189349308559_public.xml,P20Z
043249517,NEIGHBORHOOD STABILIZATION,MA,BOSTON,02119,2022,2022-12-31,990,1997,TO PROVIDE POST-OWNERSHIP AND PRE-PURCHASE ASSISTANCE AND EXTENSIVE COUNSELING FOR HOMEOWNERS AND HOMEBUYERS AND NEIGHBORHOOD STABILIZATION ACTIVITIES.,0.0,,7744947.0,7708192.0,6854139.0,6672799.0,6718075.0,660622.0,,190373.0,184398.0,6672799.0,13698495.0,12165401.0,9846398.0,0.0,13326244.0,-5990303.0,-5311262.0,31292408.0,29880510.0,70853358.0,63313282.0,-39560950.0,-33432772.0,202343189349308394_public.xml,S99Z
941201196,COMMUNITY LINK CAPITAL,CA,SACRAMENTO,95826,2022,2022-12-31,990,1964,"TO BE THE BEST-IN-CLASS PROVIDER OF COORDINATED INFORMATION, REFERRAL AND ACCESS TO HEALTH AND HUMAN SERVICE PROGRAMS AND SERVICES AND ENGAGE INDIVIDUALS IN MEANINGFUL VOLUNTEER EXPERIENCES THAT FACILITATE CONNECTIONS, CHANGE LIVES, AND STRENGTHEN OUR COMMUNITY.",0.0,10.0,1826596.0,1826596.0,1981983.0,1826596.0,1981983.0,0.0,0.0,0.0,0.0,1825909.0,1946934.0,1693705.0,1774191.0,0.0,1936263.0,-120338.0,288278.0,999388.0,853627.0,828889.0,562790.0,170499.0,290837.0,202343189349308434_public.xml,P00A
742044904,Multicultural Education and Counseling Through the Arts,TX,Houston,77007,2022,2022-12-31,990,1979,Provide performing and visual art instruction to youth; community cultural events in the performing and visual arts; social and academic support services to our students and their families.,29.0,200.0,2495305.0,2495305.0,2037486.0,1878310.0,1705956.0,131728.0,124378.0,589.0,484678.0,641868.0,1458363.0,1259563.0,744576.0,102162.0,953209.0,1036942.0,777923.0,5292695.0,4644101.0,524430.0,488570.0,4768265.0,4155531.0,202343189349308564_public.xml,A25Z
742765337,IMAGINE ENTERPRISES INC,TX,SEABROOK,775864719,2022,2022-12-31,990,1995,"IMAGINE ENTERPRISES BELIEVES ALL PEOPLE SHOULD BE RESPECTED AND VALUED FOR THEIR UNIQUE STRENGTHS AND ABILITIES. WE ARE A TEXAS-BASED NONPROFIT DEVOTED TO HELPING PEOPLE WITH DISABILITIES FIND THEIR OWN PARTICULAR PLACE IN THEIR COMMUNITY SO THEY CAN LIVE, WORK, AND ENJOY LIFE JUST LIKE EVERYBODY ELSE.",24.0,33.0,13884095.0,13884095.0,11528305.0,343821.0,697619.0,13540274.0,10830686.0,0.0,0.0,315696.0,13710396.0,11538663.0,1166070.0,23082.0,13398693.0,173699.0,-10358.0,2658271.0,1203317.0,1993577.0,712322.0,664694.0,490995.0,202343189349308569_public.xml,S50Z
041282295,International Brotherhood of Electrical Workers 7,MA,Springfield,01103,2022,2022-12-31,990,1905,"TO PROVIDE FOR, PROTECT AND IMPROVE THE GENERAL WELFARE AND WORKING CONDITIONS OF ITS MEMBERS.",5.0,,3530282.0,3530282.0,2904756.0,1933372.0,2902242.0,1579080.0,,17830.0,0.0,,2985810.0,3825538.0,668888.0,0.0,2905942.0,544472.0,-920782.0,10218108.0,9422924.0,20308.0,20308.0,10197800.0,9402616.0,202343189349308594_public.xml,
942821855,REGION IX HEAD START ASSOCIATION,CA,SACRAMENTO,95825,2022,2023-06-30,990,1977,"TO HAVE A STRONG VOICE REGIONALLY AND NATIONALLY THROUGH LEADERSHIP AND ADVOCACY. TO WORK IN CONJUNCTION WITH THE FEDERAL REGIONAL OFFICE, NATIONAL AND STATE HEAD START ASSOCIATIONS AND OTHER ORGANIZATIONS WHOSE EFFORTS ARE CONSISTENT WITH THE RHSA TO: I) PROVIDE PROFESSIONAL DEVELOPMENT OPPORTUNITIES, TECHNICAL ASSISTANCE AND TRAINGING TO HEAD START PROFSSIONALS; II) SERVE AS AN ADVOCATE FOR HEAD START PROGRAMS; AND, III) ENHANCE SOLIDARITY, COLLABORATION, COMMUNICATION AND NETWORKING.",0.0,,1605910.0,1423469.0,925145.0,236807.0,139850.0,1084405.0,680476.0,-13391.0,115648.0,,1431422.0,891169.0,0.0,0.0,1097484.0,-7953.0,33976.0,974581.0,855546.0,334400.0,236639.0,640181.0,618907.0,202343189349308614_public.xml,
314379597,YOUNG WOMEN'S CHRISTIAN ASSOCIATION,OH,COLUMBUS,43215,2022,2022-12-31,990,1887,TO PROVIDE PROGRAMS FOR THE PURPOSES OF ELIMINATING RACISM AND EMPOWERING WOMEN.,295.0,250.0,16668452.0,16191769.0,10177398.0,13753051.0,8155389.0,2760277.0,2038010.0,-37481.0,-284078.0,9881741.0,11701287.0,9820129.0,8162136.0,1021924.0,9362194.0,4490482.0,357269.0,26153128.0,21346616.0,2805959.0,2226292.0,23347169.0,19120324.0,202343189349308439_public.xml,P27Z
135679638,FISHERS ISLAND CLUB INC,NY,FISHERS ISLAND,06390,2022,2022-12-31,990,1941,"TO PROVIDE AND MAINTAIN FOR ITS MEMBERS A CLUBHOUSE, GROUNDS AND FACILITIES FOR GOLF.",109.0,15.0,11257914.0,9727033.0,9842592.0,0.0,0.0,6111458.0,5977143.0,17615.0,3597960.0,,9596451.0,8974257.0,4816914.0,0.0,,130582.0,868335.0,27023690.0,26382427.0,5521659.0,5010978.0,21502031.0,21371449.0,202343189349308644_public.xml,N50Z
391022482,EISENHOWER CENTER INC,WI,MILWAUKEE,53218,2022,2022-12-31,990,1984,"THE AGENCY'S MISSION IS TO ENHANCE THE LIVES OF THE SEVERELY DISABLED ADULTS WE SERVE THROUGH VOCATIONAL TRAINING, DAY SERVICES, EDUCATION AND RECREATION.",165.0,13.0,2535201.0,2456892.0,1951237.0,2199767.0,1688496.0,100309.0,231928.0,4.0,156812.0,1943644.0,2175054.0,2369638.0,1465788.0,150358.0,1497074.0,281838.0,-418401.0,1594146.0,1406201.0,171933.0,135858.0,1422213.0,1270343.0,202343189349308574_public.xml,F20
680189516,PERSONAL INSURANCE FEDERATION OF,CA,SACRAMENTO,95825,2022,2022-12-31,990,1989,TO PROTECT THE INTERESTS OF BUYERS AND SELLERS OF PERSONAL INSURANCE THROUGH REGULATORY AND LEGISLATIVE ADVOCACY,9.0,,2070734.0,2070734.0,2029864.0,0.0,,2012307.0,1973327.0,0.0,58427.0,,2149716.0,2081197.0,1493833.0,0.0,,-78982.0,-51333.0,1984292.0,3765397.0,1209923.0,2912046.0,774369.0,853351.0,202343189349308654_public.xml,
273194321,COME AND REASON MINISTRIES,TN,OOLTEWAH,37363,2022,2022-12-31,990,2010,SEE SCHEDULE O.,1.0,26.0,1496222.0,1411581.0,1582973.0,1360933.0,1522222.0,26865.0,43221.0,6758.0,17025.0,,658407.0,771806.0,50380.0,0.0,649743.0,753174.0,811167.0,4891093.0,4196440.0,1468087.0,1526607.0,3423006.0,2669833.0,202343189349308659_public.xml,P20
270514499,MAMONI VALLEY PRESERVE,NV,INCLINE VILLAGE,89451,2022,2022-12-31,990,2009,"THE MAMONI VALLEY PRESERVE IS A NON-PROFIT ORGANIZATION DEDICATED TO PROMOTING A CONSERVATION ETHIC AND LARGE-SCALE LAND CONSERVATION AND HABITAT RESTORATION WITHIN THE 11,500HA UPPER MAMONI VALLEY WATERSHED IN PANAMA.",0.0,2.0,7746384.0,7746384.0,389304.0,7734929.0,375678.0,11376.0,13626.0,0.0,79.0,,368475.0,233757.0,41445.0,0.0,335921.0,7377909.0,155547.0,8909089.0,1523884.0,61030.0,0.0,8848059.0,1523884.0,202343189349308589_public.xml,C34
940578605,INTL ASSOC OF IRON WORKERS LOCAL 155,CA,FRESNO,937272500,2022,2023-06-30,990,1914,REPRESENTATION OF UNION MEMBERS,5.0,,2367753.0,2367753.0,2063307.0,0.0,,1720238.0,1532973.0,40383.0,607132.0,,1762132.0,1563772.0,731542.0,0.0,1762132.0,605621.0,499535.0,2469270.0,1863658.0,11805.0,11814.0,2457465.0,1851844.0,202343189349308694_public.xml,
210634964,BACHARACH INSTITUTE FOR REHABILITATION,NJ,POMONA,08240,2022,2022-12-31,990,1924,"RESTORING INDEPENDENCE AND WELL-BEING THROUGH QUALITY, CARING, ADVOCACY AND ACCESSIBLE INTERDISCIPLINARY SERVICES.",380.0,15.0,49995491.0,36292371.0,36251929.0,1059761.0,190847.0,35279541.0,34763615.0,-77962.0,31031.0,,40519000.0,39219329.0,29698052.0,0.0,29759970.0,-4226629.0,-2967400.0,63238067.0,75857509.0,9497094.0,11356793.0,53740973.0,64500716.0,202343189349308409_public.xml,E240
940577785,INTERNATIONAL UNION OF OPERATING ENGINEERS,CA,CONCORD,94519,2022,2022-12-31,990,1939,TO ORGANIZE WORKERS FOR THEIR ECONOMIC AND SOCIAL ADVANCEMENT.,219.0,0.0,69376409.0,69338252.0,67758955.0,1999000.0,0.0,61721881.0,59316212.0,1153436.0,4463935.0,1999000.0,58770982.0,55890854.0,39545040.0,0.0,,10567270.0,11868101.0,107689391.0,96789606.0,2402198.0,2069683.0,105287193.0,94719923.0,202343189349308699_public.xml,
237126799,PURDUE CHRISTIAN CAMPUS HOUSE INC,IN,WEST LAFAYETTE,47906,2022,2022-12-31,990,1962,"TO PROVIDE, MAINTAIN, AND PERPETUATE A CAMPUS MINISTRY FOR CHRISTIAN STUDENTS ATTENDING PURDUE UNIVERSITY. CAMPUS HOUSE REACHES PURDUE STUDENTS WITH THE GOOD NEWS OF CHRIST, PREPARES THEM TO LOVE AND SERVE GOD WITH THEIR WHOLE LIVES, AND THEN MOBILIZES THEM OUT ALL OVER THE WORLD WITH THE COMPASSION AND TRUTH OF JESUS, TO CHANGE THE WORLD.",57.0,125.0,1889378.0,1885349.0,3186434.0,1745196.0,3091505.0,0.0,93240.0,13800.0,126353.0,150278.0,1671032.0,1256777.0,1062820.0,214317.0,947002.0,214317.0,1929657.0,9577633.0,9181168.0,6327.0,5100.0,9571306.0,9176068.0,202343189349308719_public.xml,
231077755,SHEET METAL WORKERS LOCAL 19 ASSOCIATION,PA,PHILADELPHIA,19147,2022,2022-12-31,990,1924,"TO ORGANIZE AND CREATE AN ATMOSPHERE OF LABOR AND MANAGEMENT COOPERATION THAT WILL ENHANCE PROSPERITY FOR UNION EMPLOYERS, WHILE, AT THE SAME TIME, INSURING JOB SECURITY, SAFETY, TRAINING, EXCELLENT WAGES, AND BENEFITS FOR ITS MEMBERS.",82.0,0.0,12352097.0,10770068.0,12300280.0,246089.0,1161214.0,9547175.0,9910445.0,185293.0,791511.0,,12109086.0,11485478.0,6792841.0,0.0,,-1339018.0,814802.0,9563574.0,10904060.0,817596.0,630815.0,8745978.0,10273245.0,202343189349308684_public.xml,J40
610701413,Rowan Water Inc,KY,Morehead,40351,2022,2022-12-31,990,1968,PROVIDE WATER SERVICE TO RESIDENTS IN THE ROWAN COUNTY AREA,10.0,,3373957.0,3360125.0,3336690.0,0.0,,3186619.0,3160608.0,-2379.0,175885.0,,3665617.0,3698435.0,918491.0,0.0,2863787.0,-305492.0,-361745.0,11873855.0,12516222.0,6371755.0,6708630.0,5502100.0,5807592.0,202343189349308524_public.xml,
510064323,DELAWARE CENTER FOR JUSTICE INC,DE,WILMINGTON,198016605,2022,2022-12-31,990,1920,"THE DELAWARE CENTER FOR JUSTICE, INC. IS THE LEADING NON-PROFIT ORGANIZATION IN DELAWARE COMMITTED TO TRANSFORMING THE QUALITY OF JUSTICE THROUGH ADVOCACY, POLICY, AND PRACTICE.",48.0,19.0,2080821.0,2068759.0,1687514.0,2075164.0,1672499.0,0.0,0.0,68.0,-6473.0,1489715.0,2247101.0,1483807.0,1766637.0,138407.0,1887343.0,-178342.0,203707.0,854453.0,747383.0,478219.0,192807.0,376234.0,554576.0,202343189349308779_public.xml,I20Z
412091256,town center apartments inc,MA,BOSTON,022102021,2022,2023-06-30,990,2003,HOLD TITLE TO REAL ESTATE INVESTMENTS OF A PUBLIC EMPLOYEE RETIREMENT PLAN.,0.0,,7956226.0,7956226.0,7900572.0,0.0,0.0,7806317.0,7774799.0,0.0,149909.0,,4296596.0,3688004.0,598038.0,0.0,4296596.0,3659630.0,4212568.0,89917456.0,89126403.0,39284378.0,39283955.0,50633078.0,49842448.0,202343189349308764_public.xml,S47
111797183,NORTH SHORE CHILD & FAMILY GUIDANCE,NY,ROSLYN HEIGHTS,11577,2022,2022-12-31,990,1953,TO RESTORE AND STRENGTHEN THE EMOTIONAL WELL-BEING OF CHILDREN AND FAMILIES.,134.0,43.0,10627204.0,10111665.0,10222213.0,4376139.0,4482362.0,5689590.0,5655986.0,39114.0,6822.0,2736746.0,9666891.0,9570981.0,8354591.0,565459.0,7754692.0,444774.0,651232.0,8030902.0,8262852.0,2685149.0,3082304.0,5345753.0,5180548.0,202343189349308799_public.xml,P460
042939326,LIGHTHOUSE SCHOOL INC,MA,NORTH CHELMSFORD,018631334,2022,2023-06-30,990,1986,"LIGHTHOUSE SCHOOL IS COMMITTED TO UPHOLDING, PROTECTING AND ADVANCING THE BEST, LONG-TERM INTEREST(S) OF CHILDREN IN ALL OF ITS POLICY DEVELOPMENT AND SERVICE DELIVERY SYSTEMS. LIGHTHOUSE SCHOOL DOES THIS BY MAINTAINING A VERY POSITIVE, SUPPORTIVE AND GROWTH-ORIENTED CULTURE FOR ALL STAFF AND THEREBY MAXIMIZING THEIR MOTIVATION TO DIRECTLY AND INDIRECTLY PROVIDE THE HIGHEST QUALITY OF COMPREHENSIVE BIOEDUCATIONAL SERVICES POSSIBLE TO AS MANY CHILDREN WHO COULD PRACTICALLY BENEFIT FROM THESE SERVICES.",217.0,5.0,27480871.0,27480871.0,24499740.0,2881795.0,2027874.0,24322379.0,22350362.0,276697.0,0.0,2877861.0,23399707.0,23700524.0,20550890.0,0.0,21551720.0,4081164.0,799216.0,21560723.0,15751815.0,3208155.0,2716188.0,18352568.0,13035627.0,202343189349308689_public.xml,B28Z
330731001,Children and Family Futures Inc,CA,Irvine,92602,2022,2022-12-31,990,1996,"CFF conducts research on the effects on children and families of substance abuse, the child welfare system, income support, child care, education and other systems and programs.",67.0,4.0,4690061.0,4690061.0,8237269.0,4689996.0,8236960.0,0.0,,65.0,0.0,4638629.0,3931568.0,8504313.0,3682107.0,0.0,2980801.0,758493.0,-267044.0,2695290.0,2276238.0,596484.0,935925.0,2098806.0,1340313.0,202343189349308714_public.xml,V20
954198215,HOLLYWOOD COMMUNITY HOUSING,CA,LOS ANGELES,90029,2022,2022-12-31,990,1989,"LOW-INCOME HOUSING DEVELOPMENT, RESIDENT SERVICES, PROPERTY MANAGEMENT, AND ASSET MANAGEMENT.",42.0,11.0,11337512.0,11295686.0,9106677.0,4281493.0,1210758.0,6796611.0,7752323.0,220053.0,-2471.0,3480375.0,10373518.0,9406673.0,3363354.0,174058.0,9658874.0,922168.0,-299996.0,93431055.0,87826878.0,82320162.0,77385148.0,11110893.0,10441730.0,202343189349308784_public.xml,L20I
275040479,Virginia Beach Billfish Foundation,VA,Virginia Beach,23452,2022,2022-12-31,990,2010,"TO ENGAGE IN THE PROMOTION OF EDUCATIONAL SCIENTIFIC, AND CHARITABLE PURPOSES PERMITTED BY LAW, FACILITATED THROUGH A FISHING TOURNAMENT.",2.0,40.0,1346531.0,1025525.0,1024079.0,196250.0,176050.0,1103630.0,1071140.0,33.0,-274388.0,,1060928.0,1061967.0,30209.0,39466.0,994554.0,-35403.0,-37888.0,118288.0,153842.0,0.0,151.0,118288.0,153691.0,202343189349308629_public.xml,T12
262548300,THE CAREGIVER FOUNDATION,HI,PEARL CITY,96782,2022,2022-12-31,990,2008,"PROVIDING PRACTICAL AND EMOTIONAL SUPPORT TO SENIORS, ADULTS LIVING WITH DISABILITIES, AND THEIR CAREGIVERS.",7.0,23.0,2085329.0,1162847.0,933368.0,84668.0,129413.0,944098.0,741330.0,105787.0,28294.0,,790423.0,710655.0,590550.0,23167.0,666085.0,372424.0,222713.0,2525307.0,2370901.0,227881.0,445899.0,2297426.0,1925002.0,202343189349308809_public.xml,P20
820293686,MONTANA INSTITUTE OF FAMILY LIVING,MT,GREAT FALLS,59401,2022,2022-12-31,990,1969,TO PROVIDE SAFE AND AFFORDABLE HOUSING TO THE ELDERLY AND HANDICAPPED.,22.0,8.0,1066084.0,1066084.0,1056475.0,0.0,,890648.0,866503.0,194.0,175242.0,,979558.0,939980.0,380526.0,0.0,969911.0,86526.0,116495.0,1172912.0,1073046.0,851537.0,838197.0,321375.0,234849.0,202343189349308729_public.xml,
201565775,GALEO LATINO COMMUNITY DEVELOP,GA,ATLANTA,30359,2022,2022-12-31,990,2004,SEE SCHEDULE O,18.0,45.0,1901294.0,1901294.0,1727824.0,1895902.0,1726710.0,0.0,,5392.0,0.0,,2193613.0,915789.0,1404458.0,167320.0,1918371.0,-292319.0,812035.0,2039150.0,2159067.0,175323.0,2921.0,1863827.0,2156146.0,202343189349308834_public.xml,S20
261250716,NURU INTERNATIONAL,DC,WASHINGTON,20006,2022,2022-12-31,990,2007,CULTIVATE MEANINGFUL CHOICES IN THE MOST VULNERABLE AND MARGINALIZED COMMUNITIES IN THE WORLD.,12.0,4.0,2105203.0,1762007.0,4991930.0,1753802.0,4991564.0,0.0,0.0,-2177.0,10382.0,,3217498.0,4355232.0,1423516.0,446047.0,2349703.0,-1455491.0,636698.0,858084.0,2325977.0,954644.0,967046.0,-96560.0,1358931.0,202343189349308804_public.xml,Q31
311530856,WARRIORS INC,OH,YOUNGSTOWN,44507,2022,2022-12-31,990,1995,"TO OPERATE AND MAINTAIN A RECONCILIATION CENTER IN THE INNER-CITY. THE CENTER WILL BE USED BY RELIGIOUS ORGANIZATIONS TO PROMOTE SPIRITUAL, RACIAL, DENOMINATIONAL AND SOCIO-ECONOMIC HEALING AND RECONCILIATION.",99.0,0.0,5227949.0,5227949.0,3612951.0,3179932.0,2685841.0,1379439.0,701132.0,108177.0,560401.0,3179932.0,3252641.0,2682795.0,2261248.0,0.0,2574140.0,1975308.0,930156.0,10543003.0,8980968.0,24646.0,12540.0,10518357.0,8968428.0,202343189349308929_public.xml,S31Z
430824638,Legal Aid of Western Missouri,MO,Kansas City,64130,2022,2022-12-31,990,1964,"Every day, Missourians are denied access to the basic rights to which they are entitled under the law, simply because they cannot afford an attorney. Legal Aid provides free civil legal assistance to people who need it most and can afford it least within a 40-county area where 300,000 people live in poverty.",151.0,450.0,52263202.0,52249354.0,11342252.0,51333096.0,11047926.0,0.0,,850405.0,65853.0,4799858.0,11375920.0,10034131.0,9818493.0,403532.0,9455188.0,40873434.0,1308121.0,51334210.0,9531147.0,3109187.0,1396364.0,48225023.0,8134783.0,202343189349308849_public.xml,I80Z
222331436,MAIN STREET COUNSELING CENTER,NJ,WEST ORANGE,07052,2022,2022-12-31,990,1980,"THROUGHOUT THE PANDEMIC, WE ADAPTED OUR SERVICES BY TRANSITIONING TO HYBRID AND TELEHEALTH MODELS IN ORDER TO MEET THE NEEDS OF OUR COMMUNITY AND ACCOMPLISH OUR MISSION OF MAKING MENTAL HEALTH CARE MORE MORE ACCESSIBLE AND AFFORDABLE.",35.0,13.0,2593207.0,2593207.0,2465812.0,1437128.0,1362602.0,1156076.0,1102418.0,3.0,0.0,800788.0,2581577.0,2282726.0,2209864.0,0.0,2284336.0,11630.0,183086.0,862003.0,863768.0,494790.0,508185.0,367213.0,355583.0,202343189349308844_public.xml,P46Z
